,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price
307,399.55,32.0,1155.25,816.3,286.65,145.85,1411.85,574.75,604.6,2681.3,314.0,279.35,400.95,166.0,239.45,641.05,703.3,958.9,2281.05,26995.7,272.95,142.95,388.2,17.95,564.0,1290.0,46.8,802.55,402.2,308.3
308,397.35,33.0,1148.65,832.0,275.9,147.55,1397.4,596.8,618.05,2696.25,309.7,275.25,401.0,164.55,242.95,637.95,696.2,954.35,2234.4,27037.5,277.4,145.95,376.35,18.0,571.6,1290.45,46.95,812.5,402.85,307.25
309,372.3,29.85,1138.55,827.9,276.8,147.8,1424.25,593.05,618.85,2747.35,315.0,261.5,394.1,161.6,242.25,629.45,682.7,948.05,2258.8,27523.55,285.4,147.85,374.7,17.95,572.8,1295.3,50.1,797.15,401.9,304.6
310,374.6,31.25,1187.75,820.8,272.55,145.85,1425.75,596.3,623.95,2813.15,312.95,251.6,387.3,160.6,246.2,632.55,679.95,961.25,2245.5,27593.15,286.25,146.6,377.0,17.85,566.0,1298.25,49.05,778.8,408.45,294.2
311,378.0,32.4,1155.3,822.1,271.3,144.4,1417.35,621.05,627.45,2830.15,314.25,253.8,388.95,159.15,242.35,619.15,653.0,945.6,2237.7,27438.75,283.2,142.5,375.55,18.6,567.0,1284.7,48.85,790.25,410.6,301.75
312,379.3,31.3,1146.1,824.6,264.0,145.3,1418.6,615.5,606.6,2808.45,328.2,265.7,401.6,156.4,236.55,621.05,653.35,952.0,2214.3,28997.7,291.35,140.8,362.95,17.9,560.25,1264.65,49.4,788.45,399.95,276.1
313,377.15,30.75,1141.15,829.45,261.55,140.85,1399.25,604.9,557.4,2760.4,320.65,261.85,379.7,158.05,232.4,628.3,671.0,982.9,2241.6,28406.6,289.15,140.9,375.45,17.75,551.9,1269.05,49.9,784.25,402.0,286.6
314,373.15,31.7,1168.2,847.35,266.95,138.4,1395.1,618.05,558.65,2830.2,324.0,260.9,376.65,155.2,227.35,642.75,672.5,1009.75,2278.45,28992.35,292.1,145.05,379.8,17.85,554.1,1253.25,49.4,764.7,402.2,283.45
315,370.3,31.4,1188.2,855.0,263.45,135.05,1394.8,623.45,540.05,2856.6,329.7,252.3,378.3,154.95,226.4,648.35,669.15,1039.85,2353.45,28803.85,290.2,146.05,393.8,17.65,553.45,1231.65,49.9,771.4,394.65,300.25
316,374.1,31.25,1195.9,857.5,266.7,143.0,1400.65,627.3,545.2,2851.2,334.25,254.45,377.6,153.75,226.05,646.9,677.7,1028.9,2364.15,28476.15,290.65,148.45,387.7,19.1,557.3,1240.15,49.9,795.6,397.05,300.9
317,378.25,31.55,1203.35,891.8,261.85,144.45,1409.1,624.4,548.35,2839.75,332.9,260.65,375.95,156.05,227.6,643.85,708.6,1036.5,2380.75,28382.8,295.25,150.15,379.05,20.05,570.45,1323.7,52.1,779.6,397.2,301.4
318,377.95,32.65,1229.7,864.35,262.6,141.55,1403.3,635.75,543.95,2871.8,333.4,259.85,368.75,158.9,226.15,650.25,752.15,1037.8,2410.95,28611.15,295.75,150.2,378.1,19.75,561.5,1322.55,52.5,783.85,393.25,292.5
319,384.5,31.9,1244.85,873.75,259.25,141.05,1394.75,631.75,559.15,2893.85,333.3,269.6,357.75,160.3,227.55,657.95,770.1,1038.95,2463.6,28766.9,301.25,149.5,384.2,19.45,561.5,1352.05,52.8,801.85,389.45,282.1
320,376.75,31.35,1230.0,864.35,260.7,138.05,1393.5,639.9,565.7,2916.6,336.15,264.4,356.95,159.8,230.5,651.2,762.2,1013.3,2447.45,28869.8,292.9,148.6,380.65,19.15,560.95,1342.9,51.75,806.0,384.85,275.85
321,378.65,33.5,1229.55,875.1,263.75,141.85,1399.8,650.2,553.55,2950.75,331.15,258.2,361.55,157.95,228.95,659.6,772.5,1050.05,2443.1,28982.05,292.4,149.4,383.35,19.2,560.45,1356.1,51.45,820.15,385.9,282.25
322,386.95,34.85,1234.3,853.1,253.85,137.45,1407.5,660.05,542.1,2932.6,342.65,256.85,358.55,159.15,224.7,648.3,779.95,1038.65,2414.5,28677.95,290.05,149.5,364.25,19.05,576.75,1355.6,51.25,824.4,374.2,295.45
323,385.9,35.25,1233.15,861.7,250.5,137.2,1394.0,656.9,543.7,2985.5,343.5,265.1,361.7,157.35,224.95,643.5,776.8,1035.15,2383.85,28188.75,290.1,149.85,367.45,19.75,580.4,1351.55,51.25,826.9,408.85,291.3
324,383.75,34.45,1249.65,842.5,250.55,137.7,1378.7,649.75,544.95,2926.75,337.1,267.95,363.35,159.25,221.3,649.45,777.85,1052.05,2380.15,27602.15,284.45,148.95,376.2,20.0,577.8,1346.55,52.75,846.65,395.25,286.95
325,383.15,35.4,1270.75,845.9,251.4,138.25,1372.45,649.25,566.7,2856.6,334.7,270.55,362.1,157.95,223.35,662.15,768.15,1114.7,2492.0,28059.75,285.1,148.65,372.2,21.1,576.45,1369.55,52.85,843.25,397.3,282.55
326,384.45,33.7,1249.2,845.5,250.3,139.35,1361.6,631.8,570.55,2724.05,328.4,266.25,360.1,158.8,222.35,649.1,760.6,1100.55,2593.4,28885.85,282.95,146.6,368.3,20.25,571.45,1363.0,52.65,839.25,395.05,285.5
327,373.75,32.55,1225.5,822.5,241.15,133.95,1311.3,641.8,545.4,2746.3,323.55,261.55,351.3,158.85,219.1,643.9,740.55,1117.95,2543.1,28807.2,274.3,149.15,359.45,19.25,554.25,1359.3,52.2,805.75,385.3,271.6
328,379.2,31.85,1241.25,815.55,244.35,134.6,1321.3,637.65,536.7,2716.9,318.7,268.7,349.1,152.4,211.0,646.55,744.55,1150.9,2567.7,29055.0,274.65,146.4,362.0,19.55,549.45,1348.0,50.0,788.15,379.3,266.5
329,384.8,31.9,1262.7,798.3,245.95,133.55,1314.5,638.2,539.2,2684.1,310.2,261.8,353.6,154.35,210.55,662.1,773.5,1158.0,2566.95,28844.15,274.7,145.85,365.6,19.25,566.9,1347.1,49.9,795.85,379.75,274.2
330,377.45,32.55,1272.4,815.65,247.75,136.85,1316.0,645.55,534.8,2744.2,316.05,261.5,356.95,154.3,207.0,664.75,763.4,1161.95,2632.5,28682.2,279.1,145.8,377.2,19.35,574.05,1347.5,49.95,807.9,381.7,275.85
331,371.95,31.25,1230.45,807.4,241.25,136.05,1293.1,651.75,532.85,2615.65,300.4,256.5,344.1,155.25,195.55,668.05,744.05,1146.65,2563.9,28623.05,270.4,146.35,377.7,18.65,569.75,1336.8,50.55,788.6,378.65,278.75
332,364.65,30.35,1162.1,785.35,230.75,130.65,1297.85,650.15,525.75,2600.75,299.4,245.75,338.05,153.1,198.9,654.9,753.75,1161.3,2524.45,28069.6,267.65,145.3,372.15,18.05,558.3,1329.65,49.9,779.1,397.95,269.8
333,376.05,30.05,1190.3,824.5,230.6,128.9,1291.0,635.45,530.05,2594.0,302.65,246.05,334.15,152.25,204.15,656.45,776.9,1146.25,2529.15,28812.2,269.7,143.65,370.1,18.0,554.7,1352.25,49.2,783.4,390.5,264.9
334,380.1,31.05,1213.55,800.95,241.6,122.3,1333.9,636.4,539.8,2672.2,311.3,250.35,354.5,155.25,208.55,666.4,754.75,1144.35,2581.85,29383.75,273.5,143.9,369.95,18.5,563.55,1358.85,49.65,794.35,387.05,266.5
335,380.8,30.55,1205.6,783.8,243.55,115.65,1308.65,625.95,541.9,2604.6,304.85,243.05,364.0,156.5,212.1,664.9,737.7,1152.3,2568.5,29663.7,270.9,144.85,372.55,18.45,580.05,1344.75,50.9,798.8,388.65,265.25
336,379.55,29.55,1186.7,790.65,238.85,116.05,1292.1,608.6,532.6,2570.4,300.45,237.4,355.1,156.35,205.35,663.7,720.55,1147.45,2584.15,28900.35,268.85,144.85,374.8,17.7,604.4,1327.9,49.95,785.55,383.4,253.85
337,372.4,29.3,1180.45,789.65,239.85,117.3,1291.35,608.8,526.5,2499.55,299.7,227.95,365.05,153.0,199.5,660.6,723.15,1120.35,2607.1,28410.5,266.05,141.8,384.55,17.75,614.05,1332.9,49.05,774.95,376.95,243.15
338,361.75,26.1,1108.15,752.4,231.2,113.05,1304.75,599.2,516.1,2379.4,301.2,216.6,376.5,154.2,197.7,653.2,684.65,1086.2,2556.25,27940.2,268.05,142.0,390.15,16.2,614.65,1329.7,48.0,752.45,363.45,229.45
339,345.85,24.75,1092.1,761.65,226.1,113.1,1271.95,597.35,516.35,2260.8,297.95,205.8,367.4,153.9,190.7,645.6,691.8,1072.9,2553.95,25852.8,265.8,137.25,380.9,16.7,573.7,1318.35,44.5,727.3,349.4,213.7
340,337.95,25.0,1109.45,768.0,231.1,116.8,1289.9,614.35,503.05,2299.2,298.5,195.55,364.2,150.55,187.15,661.75,692.6,1086.85,2611.7,25599.7,257.35,136.55,369.9,16.85,589.25,1319.05,43.0,721.25,352.85,192.45
341,338.55,26.0,1114.45,786.45,228.3,113.9,1282.0,617.45,491.9,2315.55,295.65,185.8,368.65,151.2,186.9,672.8,692.45,1073.6,2600.85,25180.75,273.6,136.35,375.1,17.55,620.55,1332.65,41.85,727.55,374.05,192.05
342,335.25,25.65,1101.7,755.25,222.05,110.3,1287.5,600.15,491.55,2204.2,290.95,176.55,372.2,149.55,190.15,659.35,674.65,1052.35,2541.0,24902.2,266.45,132.05,377.7,16.8,612.35,1309.9,42.4,701.65,360.9,183.4
343,328.9,23.8,1063.75,739.95,212.25,104.35,1293.3,613.25,502.55,2168.0,293.05,167.75,374.15,147.15,180.55,654.05,673.1,1033.25,2530.65,24185.4,265.45,134.45,379.0,16.2,596.65,1272.1,40.2,663.4,322.85,180.1
344,330.35,26.05,1071.5,745.3,213.1,106.6,1279.8,593.45,500.5,2208.5,285.4,159.4,368.35,142.85,176.2,654.15,669.05,1071.8,2508.6,24749.5,262.85,134.95,381.0,17.05,600.05,1248.1,39.75,668.6,315.7,171.35
345,329.75,25.95,1039.05,737.5,206.0,110.85,1251.75,572.25,495.7,2232.2,283.5,151.45,377.85,145.55,178.1,654.55,669.8,1073.35,2489.55,23235.75,259.05,135.35,381.75,16.7,608.05,1245.45,40.75,667.1,320.8,177.2
346,317.05,24.35,1005.35,729.25,203.3,107.0,1224.7,586.25,496.25,2179.15,273.25,143.9,331.15,143.55,172.75,638.4,675.55,1063.35,2372.45,21907.85,252.3,136.25,367.95,16.25,594.7,1257.9,40.65,660.0,305.35,197.1
347,301.8,23.45,1019.5,719.35,198.0,103.5,1209.5,568.5,488.75,2023.3,267.9,136.75,265.3,141.55,161.7,636.65,658.25,1040.65,2394.55,21190.45,248.65,134.4,332.05,15.95,594.0,1227.4,39.95,656.35,289.35,182.4
348,304.35,23.5,1001.0,729.45,205.25,97.55,1247.8,556.55,477.55,1974.85,275.35,129.95,264.9,136.8,159.65,638.8,654.55,998.35,2340.1,22134.75,249.3,134.7,343.9,15.75,580.15,1215.35,38.45,632.9,281.7,180.95
349,318.75,23.95,1005.8,734.1,201.4,106.55,1201.4,552.85,495.1,2060.85,272.7,123.5,257.2,137.85,159.35,639.35,665.85,1009.7,2454.15,21085.7,242.45,132.85,333.5,15.7,579.8,1221.05,37.15,600.45,281.85,175.75
350,327.1,30.0,1053.4,739.45,214.35,107.5,1225.95,589.2,508.25,2270.95,275.35,117.35,265.4,137.5,169.3,639.6,687.9,1005.05,2484.6,22582.35,256.7,132.75,336.35,16.4,596.45,1250.65,36.7,651.7,296.7,189.05
351,313.5,30.0,1008.9,719.45,206.0,108.95,1219.05,580.85,491.3,2162.1,274.75,111.5,278.15,138.7,169.35,616.2,669.35,980.55,2459.0,22357.45,251.3,131.85,350.25,15.85,577.35,1225.85,39.2,632.0,302.45,191.2
352,323.15,32.55,1024.6,735.85,217.05,115.35,1261.2,584.9,498.65,2287.35,283.95,117.05,288.9,141.2,176.4,622.9,680.25,953.25,2450.5,23903.75,256.3,131.95,359.3,16.6,589.1,1235.25,37.3,662.9,305.8,200.75
353,321.25,34.85,1030.0,763.2,216.6,115.9,1250.3,576.55,502.85,2306.2,281.95,115.35,296.35,144.35,177.9,647.85,709.2,980.7,2566.85,23434.5,263.3,134.1,351.05,16.6,600.3,1216.4,38.75,672.9,303.85,201.75
354,333.35,35.8,1027.15,759.75,220.3,116.2,1267.6,588.85,531.3,2308.85,291.55,117.75,302.1,143.9,206.05,639.75,702.5,984.8,2573.6,23002.15,264.7,138.75,352.3,16.5,608.6,1224.65,38.8,673.35,307.25,219.0
355,313.9,34.45,1001.1,745.6,209.3,113.95,1259.0,576.05,515.15,2150.5,292.7,111.9,285.15,142.3,187.1,640.45,684.4,977.95,2565.0,21978.1,262.75,137.2,345.35,15.7,599.45,1211.9,39.3,639.75,292.25,216.55
356,315.35,33.4,1002.35,733.35,206.3,112.55,1235.4,562.55,501.7,2140.5,283.3,106.35,283.55,139.3,189.05,633.8,697.85,813.9,2552.35,21625.3,254.4,132.95,344.3,15.7,589.95,1206.05,37.65,640.15,282.75,229.7
357,315.4,33.35,1011.0,742.05,206.3,110.15,1200.4,562.05,492.35,2115.35,279.95,101.05,271.15,140.7,172.25,629.65,690.25,802.6,2519.4,22425.1,254.65,131.3,342.3,15.85,577.3,1206.6,37.2,627.55,286.85,211.6
358,319.0,33.4,979.65,747.15,196.25,110.55,1138.45,562.75,490.25,2083.35,266.3,96.0,269.55,140.2,166.7,622.35,655.5,809.4,2473.75,22258.15,249.75,131.25,340.0,16.0,564.0,1200.7,36.95,617.95,290.15,212.75
359,314.15,33.7,988.0,741.75,205.05,110.75,1186.9,564.1,495.1,2311.8,277.3,91.2,281.55,137.95,169.95,621.3,675.3,805.5,2434.3,22624.7,253.6,127.4,342.0,15.95,572.1,1218.9,35.95,643.1,286.35,220.65
360,305.6,33.0,995.45,772.3,207.05,112.6,1200.05,561.05,482.5,2335.0,290.95,86.65,277.0,143.8,169.9,609.0,674.6,779.7,2390.5,22092.2,255.5,132.95,339.75,15.65,571.5,1201.55,36.2,618.3,279.6,229.15
361,304.1,35.55,977.35,768.95,207.55,108.95,1190.3,537.7,472.9,2338.9,282.5,82.35,275.2,146.9,169.2,603.7,671.8,770.95,2404.55,21806.4,251.75,129.85,341.35,15.5,558.6,1197.45,35.3,692.2,275.75,217.1
362,326.4,42.3,1016.3,764.25,214.95,107.9,1196.05,566.7,462.75,2380.45,285.4,86.45,277.35,145.25,171.55,635.15,676.4,777.7,2532.95,21461.9,253.75,129.25,352.1,16.15,541.5,1261.3,35.35,745.35,288.15,214.2
363,322.6,44.75,1010.0,753.2,215.05,110.7,1196.3,562.7,472.5,2356.35,285.0,95.05,266.35,146.65,173.85,610.35,673.3,786.15,2594.3,21026.15,261.45,130.35,360.25,16.45,537.25,1271.25,35.95,745.65,292.85,236.0
364,318.85,46.1,1058.35,744.75,218.8,113.8,1230.4,582.4,484.6,2382.55,279.9,104.55,275.1,146.5,175.05,629.25,746.85,850.85,2542.45,21864.6,266.05,134.15,374.25,16.85,538.05,1297.5,36.05,752.55,295.35,221.9
365,318.3,50.2,1088.5,746.45,218.4,116.55,1217.8,602.15,505.5,2418.1,292.0,115.0,283.45,148.7,178.6,615.4,746.95,827.1,2461.6,21992.1,254.6,140.35,367.85,17.05,560.5,1326.75,36.8,764.6,297.45,224.6
366,333.6,49.85,1085.3,790.8,220.7,118.65,1247.0,610.65,498.55,2383.3,304.4,120.75,302.35,144.45,179.25,607.1,768.3,803.95,2423.25,22674.1,253.55,140.75,369.75,16.95,591.55,1358.2,36.75,758.65,301.15,229.15
367,329.55,50.3,1086.9,769.6,215.2,120.55,1244.05,624.4,505.7,2359.4,301.05,115.7,291.8,146.35,174.7,563.05,764.1,821.85,2420.9,22552.25,249.45,138.5,372.0,16.95,586.65,1350.15,38.0,758.05,298.6,251.2
368,325.6,49.3,1060.05,773.25,212.75,123.1,1238.5,607.45,501.7,2339.75,297.65,109.95,285.1,147.85,171.45,530.8,776.65,834.6,2450.85,22559.65,253.1,140.9,375.15,16.4,587.35,1363.85,38.2,750.8,307.2,256.0
369,326.2,49.6,1063.4,779.05,220.25,123.05,1250.95,606.85,502.25,2348.4,299.2,111.1,288.75,145.25,174.3,533.35,778.65,836.6,2452.95,22650.3,255.75,141.3,375.15,16.6,593.85,1365.95,37.65,755.15,309.1,258.8
370,337.6,50.0,1077.3,772.5,221.05,122.25,1295.6,613.2,502.0,2375.35,309.25,116.65,296.85,146.15,177.0,526.95,779.35,854.3,2400.0,22495.25,256.5,141.65,367.35,16.8,601.5,1368.6,37.75,766.05,320.95,257.45
371,328.65,48.15,1073.6,757.65,214.6,122.95,1278.8,606.55,499.45,2277.6,300.6,118.9,291.2,150.05,172.3,531.85,797.0,863.4,2415.55,21933.55,253.15,140.35,364.75,16.15,591.65,1367.2,39.15,765.85,310.35,242.25
372,334.1,48.55,1075.35,743.4,222.6,132.95,1284.9,618.3,503.7,2285.0,309.1,122.15,303.15,146.3,171.7,528.1,783.95,843.75,2438.05,23241.85,249.55,139.6,365.35,15.95,587.05,1391.1,38.3,772.3,306.25,254.65
373,332.0,49.3,1072.8,736.15,223.35,128.6,1320.55,612.7,500.75,2293.95,320.25,123.05,315.95,148.25,166.95,519.55,789.9,846.75,2449.25,23240.1,251.45,141.7,352.55,16.2,580.6,1384.7,37.9,765.05,307.9,257.9
374,346.2,48.7,1083.7,737.25,230.0,125.25,1318.3,626.1,493.15,2341.3,318.65,119.95,321.85,151.0,167.1,519.15,817.05,840.4,2461.8,23945.35,248.8,140.5,347.55,16.15,578.9,1398.5,38.5,765.3,306.4,320.9
375,347.45,47.55,1119.6,733.75,226.25,126.15,1321.3,619.8,505.65,2402.1,317.5,116.0,322.05,149.75,166.6,530.6,795.95,837.4,2477.05,24735.0,246.35,143.75,342.2,16.05,573.9,1399.05,38.9,774.45,306.5,346.5
376,350.55,47.4,1136.55,732.55,229.15,127.1,1312.15,616.3,483.7,2360.95,315.5,114.0,322.95,151.0,165.75,528.25,785.05,848.7,2528.6,24897.1,243.6,146.5,334.7,16.45,566.6,1417.2,39.15,782.1,307.8,322.7
377,355.25,47.25,1107.95,725.9,225.3,125.1,1306.85,612.65,482.05,2380.1,312.9,109.0,322.9,148.8,163.85,520.7,785.25,836.5,2443.15,24595.8,238.9,148.7,344.05,16.25,555.3,1413.1,39.15,789.1,303.75,310.35
378,361.25,46.4,1147.95,726.45,225.45,125.2,1324.2,626.85,474.0,2430.55,317.05,108.9,326.6,153.2,164.1,522.15,786.25,830.4,2601.8,24216.4,250.75,147.5,345.05,16.45,557.15,1402.1,38.2,804.5,308.5,318.7
379,368.15,47.55,1107.45,715.65,218.75,125.55,1314.4,614.55,467.2,2381.5,313.85,108.05,320.1,154.5,168.35,517.95,768.5,828.85,2608.7,24109.05,250.75,146.55,344.75,16.1,552.75,1410.15,38.8,814.85,309.05,308.4
380,369.05,50.5,1111.45,722.0,224.2,125.1,1349.5,631.05,460.6,2394.6,319.25,105.1,327.35,149.35,169.2,522.1,787.75,837.1,2558.6,23848.3,253.75,146.4,339.8,16.15,561.45,1422.0,40.05,808.15,308.25,302.15
381,369.05,50.6,1117.6,736.15,230.1,125.15,1339.6,625.25,455.4,2435.45,316.7,101.3,335.5,153.45,170.0,517.65,804.05,824.1,2588.75,23807.55,259.05,147.1,347.35,16.4,565.65,1431.6,40.5,816.35,306.3,293.6
382,365.4,54.45,1108.85,730.8,236.3,127.1,1324.25,627.95,471.3,2412.55,313.35,104.95,320.15,154.95,173.35,515.3,791.2,874.75,2572.3,23111.35,259.3,146.15,339.05,16.0,559.05,1403.4,41.25,816.45,305.95,308.4
383,369.8,55.45,1120.5,723.95,236.0,133.0,1350.3,631.4,472.5,2506.5,319.85,101.6,328.5,156.1,177.45,524.7,801.0,850.1,2655.3,23521.3,257.55,146.05,339.2,16.0,560.0,1422.45,41.35,826.2,313.4,311.2
384,365.65,55.5,1168.55,709.25,239.05,130.6,1345.95,625.75,472.85,2537.7,319.8,99.1,324.4,156.25,174.35,540.85,807.0,876.65,2722.2,23405.3,262.8,147.55,343.05,16.1,560.05,1432.5,40.5,809.5,309.25,305.7
385,375.65,57.85,1155.6,715.45,234.95,128.65,1338.7,624.8,473.4,2508.65,322.85,97.6,323.95,151.0,176.6,535.8,808.85,893.45,2667.9,23567.3,260.35,147.7,355.65,16.4,555.2,1427.5,40.95,803.45,307.65,306.05
386,373.8,56.25,1135.7,713.75,232.65,128.95,1329.45,623.25,476.5,2543.55,316.95,95.8,333.7,153.45,178.05,546.45,811.15,885.35,2704.05,23401.4,257.5,147.8,354.35,16.1,551.2,1419.9,40.9,812.65,305.3,303.2
387,374.75,54.05,1098.2,709.0,228.1,124.85,1329.5,614.95,472.8,2494.1,315.5,95.55,329.45,151.7,177.6,528.45,782.1,871.15,2671.65,22793.45,253.75,148.45,349.35,15.55,544.0,1394.8,41.05,799.2,299.9,286.6
388,363.95,52.1,1090.65,703.05,225.15,120.55,1295.1,600.05,468.9,2432.4,307.65,92.2,324.9,148.7,179.75,515.3,781.7,861.3,2641.2,22211.35,251.3,147.85,349.0,15.45,542.05,1379.5,38.8,773.0,291.45,277.7
389,373.45,52.55,1049.7,703.25,226.4,119.55,1318.65,603.95,472.35,2486.35,310.9,89.85,325.4,146.95,183.0,513.6,781.4,867.65,2692.55,22369.25,249.6,147.4,334.7,15.2,541.0,1399.9,37.85,790.2,291.1,276.25
390,359.15,48.95,1020.5,697.45,225.0,125.05,1274.2,590.3,466.05,2395.55,305.45,85.95,330.25,144.75,180.45,512.55,772.7,858.1,2690.45,22404.85,246.1,147.1,332.05,14.85,522.05,1367.75,37.8,763.9,286.0,257.65
391,355.75,50.8,1075.95,718.9,233.7,126.8,1323.6,604.25,470.35,2426.75,311.7,90.2,326.75,143.7,184.15,518.7,779.3,861.75,2716.15,22640.6,250.9,150.05,332.55,14.75,521.3,1361.4,37.05,789.8,290.1,251.35
392,374.45,52.8,1096.1,732.45,237.85,130.3,1330.9,619.95,474.75,2493.95,318.95,94.7,329.4,145.7,188.3,531.3,805.8,880.65,2586.35,23722.0,261.25,150.85,344.45,15.45,542.15,1400.3,37.25,813.5,300.3,258.45
393,371.05,51.95,1082.15,728.95,234.45,130.85,1320.2,619.1,503.5,2489.1,316.75,99.35,334.9,149.15,184.2,527.0,812.85,858.8,2596.85,23305.4,256.15,152.85,346.45,15.5,539.6,1426.45,38.75,864.25,301.1,251.95
394,368.6,52.3,1098.95,734.55,235.1,128.15,1340.95,620.25,513.0,2486.35,323.15,104.3,345.3,147.0,185.55,521.75,808.4,867.9,2591.7,23716.15,257.65,151.6,351.25,15.75,534.85,1411.4,40.1,849.65,295.75,259.9
395,371.4,52.9,1111.2,737.6,234.8,127.6,1335.85,617.15,509.4,2474.4,323.05,109.5,350.35,149.15,183.4,523.65,831.75,870.05,2613.15,23697.8,258.25,141.45,353.15,15.7,542.4,1408.0,39.65,857.15,312.15,249.95
396,372.9,52.8,1117.9,734.15,235.55,131.6,1355.7,619.4,509.8,2532.2,328.5,114.95,353.25,146.1,177.6,522.9,818.75,846.6,2639.3,23865.65,258.65,137.05,354.5,15.7,549.3,1428.5,39.95,852.3,312.85,245.8
397,375.85,52.7,1115.25,749.35,239.65,134.75,1400.25,641.65,510.75,2596.9,340.75,115.75,361.75,148.35,184.8,524.75,816.35,850.1,2613.75,23955.7,269.95,136.15,358.5,16.45,549.5,1434.75,41.15,853.4,313.3,246.15
398,375.15,52.0,1157.9,745.65,239.55,130.85,1425.8,632.95,517.0,2591.4,339.45,113.15,371.1,154.25,183.25,520.25,829.85,850.05,2628.45,24092.0,270.55,137.15,353.15,16.4,546.6,1450.8,41.9,858.15,310.3,252.15
399,361.1,50.35,1132.45,743.25,233.4,125.95,1388.2,620.85,506.5,2591.25,330.65,114.2,374.65,155.85,178.6,516.65,790.95,845.6,2608.05,23597.6,263.5,135.55,345.05,15.9,536.7,1420.0,44.0,859.5,301.9,252.65
400,361.1,50.8,1132.5,745.7,229.05,124.65,1357.05,615.0,503.35,2564.9,323.5,109.0,364.95,152.8,174.3,518.8,790.15,837.7,2599.8,23210.7,257.4,134.95,347.7,15.75,532.4,1404.8,42.9,834.7,300.1,252.05
401,376.55,50.85,1128.55,731.8,233.35,122.95,1363.0,619.5,495.4,2567.4,328.3,110.1,366.35,150.75,171.7,514.3,802.7,854.05,2622.3,23081.35,261.8,134.95,353.4,16.2,529.0,1422.65,43.2,833.65,301.35,268.8
402,384.0,51.35,1177.75,735.9,231.05,124.05,1372.5,617.55,494.4,2587.15,328.35,111.4,364.6,152.35,173.75,517.9,833.35,861.85,2587.45,22994.5,268.2,135.2,356.45,15.95,524.6,1425.05,43.45,827.7,303.7,270.55
403,387.4,50.95,1187.55,734.8,234.5,125.0,1366.0,625.05,497.4,2634.8,330.15,114.15,361.9,153.65,177.0,522.0,859.65,864.1,2621.9,23124.1,265.45,134.15,356.3,16.25,545.2,1439.4,42.85,837.05,304.75,276.6
404,387.7,50.95,1185.7,742.85,235.95,124.4,1373.05,619.9,504.5,2645.15,330.3,113.75,362.75,151.85,177.85,519.5,849.7,864.5,2616.5,23158.35,267.95,137.4,360.3,16.4,542.75,1437.55,43.4,844.75,332.0,277.45
405,389.0,50.85,1181.7,738.8,234.4,124.95,1371.55,627.3,513.55,2656.85,332.5,115.75,367.2,151.25,176.45,523.05,848.45,863.4,2607.05,23195.1,267.5,140.5,362.15,16.4,549.85,1441.9,43.6,842.95,336.35,280.8
406,381.3,50.55,1164.35,733.55,230.85,123.4,1383.3,620.05,506.35,2614.05,327.3,112.45,357.95,151.15,174.9,514.55,845.9,860.5,2601.05,21162.3,261.4,140.2,350.3,15.95,541.8,1425.5,43.45,817.3,323.0,263.55
407,378.1,50.35,1150.9,716.0,227.85,124.1,1388.3,607.95,497.75,2586.2,325.1,110.15,352.5,147.35,171.65,512.4,834.75,834.8,2577.35,20211.45,257.5,140.5,349.95,15.65,535.65,1395.0,42.15,811.55,319.35,247.2
408,382.15,50.05,1129.1,723.65,233.4,126.4,1385.85,619.6,490.05,2576.05,323.1,111.1,359.45,146.9,171.3,512.8,831.9,815.0,2600.0,20103.6,258.75,140.75,353.15,15.85,534.8,1388.05,42.3,822.3,321.25,245.2
409,381.65,50.35,1177.4,735.55,230.15,127.05,1396.0,637.45,494.05,2553.6,318.1,110.9,355.55,148.25,172.75,514.05,842.15,835.35,2558.65,19830.4,262.35,140.3,357.1,15.85,533.75,1383.8,43.45,813.9,323.35,246.2
410,378.75,51.55,1172.8,738.7,228.8,135.25,1401.25,650.9,489.7,2537.05,323.85,111.1,351.95,150.55,173.55,513.65,846.85,821.2,2570.5,20044.65,261.45,139.9,354.6,16.05,532.15,1382.2,44.45,814.9,320.8,245.35
411,377.3,50.9,1158.45,740.75,223.4,134.25,1402.0,670.1,489.35,2524.35,325.45,110.1,340.05,151.6,175.1,510.1,860.5,823.45,2603.1,20291.05,259.85,139.4,341.35,16.85,529.6,1386.05,43.95,804.8,317.0,244.2
412,380.25,50.5,1162.85,755.1,227.25,133.4,1396.35,663.25,488.25,2514.65,323.9,115.6,335.6,151.2,184.55,513.25,854.75,812.25,2600.4,20556.1,261.25,139.2,343.9,16.75,528.15,1392.6,43.2,809.2,315.2,242.8
413,377.15,50.25,1159.75,755.45,225.95,130.7,1403.65,666.5,484.05,2514.2,325.2,118.15,337.3,151.0,185.0,510.2,843.4,832.0,2588.15,20507.6,259.8,139.95,338.6,16.7,525.35,1369.6,42.95,816.1,316.6,253.65
